Warehouse_Source,Title_Pattern,Tender_Count,Unique_Buyers,Country_Count,Median_Lean_Fit,Recent_12m_Share_Pct,Volume_Pct,Buyer_Breadth_Pct,Recency_Pct,Lean_Pct,Open_World_Score,Discovery_Type
TED,dostawa wyrobow medycznych,123,9,2,20.0,24.390243902439025,99.25504645946812,94.46491509131688,47.61294456904838,45.21787888497277,76.5863505286767,NORMALIZED_TITLE_PATTERN
TED,swiadczenie us ug telekomunikacyjnych telefonii komorkowej dla urzedu miasta p ocka i jednostek organizacyjnych spo ek,55,3,1,20.0,98.18181818181819,97.78917013777635,71.73181672540852,92.96699775712912,45.21787888497277,76.58330663248958,NORMALIZED_TITLE_PATTERN
TED,profilprodukter,41,10,2,20.0,26.82926829268293,96.74783723165652,95.34604293495674,50.528676706183916,45.21787888497277,76.56504325536686,NORMALIZED_TITLE_PATTERN
TED,tryckeritjanster,59,7,2,20.0,30.508474576271187,98.00544697212432,91.72540852290932,54.95834668375521,45.21787888497277,76.56488305030437,NORMALIZED_TITLE_PATTERN
TED,procedura aperta,197,5,1,20.0,37.56345177664975,99.63953860942006,84.9887856456264,64.4104453700737,45.21787888497277,76.54645946811918,NORMALIZED_TITLE_PATTERN
TED,"# # # # # # # # # # # # # # #",83,3,3,20.0,80.72289156626506,98.7744312720282,71.73181672540852,90.86030118551747,45.21787888497277,76.54181352130726,NORMALIZED_TITLE_PATTERN
TED,usluge osiguranja,29,4,2,20.0,58.620689655172406,94.59307914130086,80.33482858058315,82.22524831784685,45.21787888497277,76.48670297981415,NORMALIZED_TITLE_PATTERN
TED,dostawa sprzetu jednorazowego uzytku,35,10,2,20.0,28.57142857142857,95.92278115988465,95.34604293495674,51.481896827939764,45.21787888497277,76.47004165331624,NORMALIZED_TITLE_PATTERN
TED,materiale sanitare,42,11,2,20.0,23.809523809523807,96.8760012816405,96.04293495674463,47.37263697532842,45.21787888497277,76.30759371996155,NORMALIZED_TITLE_PATTERN
TED,suministro de energia electrica,48,10,2,20.0,25.0,97.33258570970843,95.34604293495674,47.652995834668374,45.21787888497277,76.28035885933996,NORMALIZED_TITLE_PATTERN
TED,acord cadru de furnizare reactivi de laborator,72,5,2,20.0,38.88888888888889,98.50208266581224,84.9887856456264,64.74687600128163,45.21787888497277,76.25905158603011,NORMALIZED_TITLE_PATTERN
Quebec,contrat de licence et d abonnement edilexpert,9,9,1,74.0,11.11111111111111,67.00576738224927,94.46491509131688,27.69144504966357,97.34059596283242,76.23357898109579,NORMALIZED_TITLE_PATTERN
TED,hjullastare,43,7,3,20.0,30.23255813953488,96.92406280038449,91.72540852290932,54.90227491188722,45.21787888497277,76.23149631528355,NORMALIZED_TITLE_PATTERN
TED,"bg rrp # # # c #",100,6,2,20.0,31.0,99.03075937199615,89.35437359820571,55.27875680871516,45.21787888497277,76.21243191284844,NORMALIZED_TITLE_PATTERN
TenderNed,leermiddelen po,8,8,1,47.0,25.0,59.61230374879847,93.26337712271707,47.652995834668374,94.50496635693688,76.16837552066646,NORMALIZED_TITLE_PATTERN
TED,upphandlingskonsulter,48,10,2,20.0,22.916666666666664,97.33258570970843,95.34604293495674,46.835950016020504,45.21787888497277,76.1496315283563,NORMALIZED_TITLE_PATTERN
TenderNed,aansprakelijkheidsverzekering,23,21,1,20.0,26.08695652173913,92.51041332906121,98.41396988144825,50.05607177186799,45.21787888497277,76.13857737904517,NORMALIZED_TITLE_PATTERN
TenderNed,ict hardware,60,55,1,20.0,20.0,98.0775392502403,99.69561038128805,36.895225889138096,45.21787888497277,76.08747196411406,NORMALIZED_TITLE_PATTERN
TED,sukcesivna dobava konvencionalnih in ekoloskih zivil,82,27,2,20.0,19.51219512195122,98.7584107657802,98.91861582826017,36.8711951297661,45.21787888497277,76.05479013136815,NORMALIZED_TITLE_PATTERN
TED,"# elisenstra e # #",10,10,1,20.0,100.0,72.31656520346043,95.34604293495674,92.99102851650112,45.21787888497277,76.02963793655879,NORMALIZED_TITLE_PATTERN
TED,"# waldvogelstra e # #",10,10,1,20.0,100.0,72.31656520346043,95.34604293495674,92.99102851650112,45.21787888497277,76.02963793655879,NORMALIZED_TITLE_PATTERN
TED,"# wendstattgasse #",10,10,1,20.0,100.0,72.31656520346043,95.34604293495674,92.99102851650112,45.21787888497277,76.02963793655879,NORMALIZED_TITLE_PATTERN
TenderNed,onderhoud openbare verlichting,13,9,1,20.0,46.15384615384615,82.15315603973086,94.46491509131688,76.11342518423582,45.21787888497277,76.01586030118551,NORMALIZED_TITLE_PATTERN
TED,degvielas iegade,49,5,2,20.0,38.775510204081634,97.43671900032041,84.9887856456264,64.73085549503365,45.21787888497277,75.9368792053829,NORMALIZED_TITLE_PATTERN
TED,dostawa sprzetu medycznego jednorazowego uzytku,61,8,2,20.0,24.59016393442623,98.1416212752323,93.26337712271707,47.644985581544375,45.21787888497277,75.89698814482537,NORMALIZED_TITLE_PATTERN
TED,dostawa produktow farmaceutycznych,58,7,2,20.0,25.862068965517242,97.94937520025633,91.72540852290932,50.024030759371996,45.21787888497277,75.75857097084267,NORMALIZED_TITLE_PATTERN
TED,energie electrica,33,10,2,20.0,24.242424242424242,95.58635052867672,95.34604293495674,47.56488305030439,45.21787888497277,75.7423902595322,NORMALIZED_TITLE_PATTERN
TED,"villamos energia beszerzese # evre",20,5,2,20.0,45.0,90.78820890740147,84.9887856456264,75.72893303428388,45.21787888497277,75.70201858378724,NORMALIZED_TITLE_PATTERN
TED,"# # # kv",32,10,5,20.0,25.0,95.35405318808074,95.34604293495674,47.652995834668374,45.21787888497277,75.68679910285165,NORMALIZED_TITLE_PATTERN
TenderNed,financieel adviseur,15,11,1,20.0,40.0,85.42133931432232,96.04293495674463,64.91509131688561,45.21787888497277,75.67798782441524,NORMALIZED_TITLE_PATTERN
TED,catering,27,10,8,20.0,25.925925925925924,94.04838192886895,95.34604293495674,50.032041012495995,45.21787888497277,75.67574495354053,NORMALIZED_TITLE_PATTERN
TED,"dobava gasilskega vozila gvc #",22,5,2,20.0,40.909090909090914,92.10990067286127,84.9887856456264,72.67702659404037,45.21787888497277,75.61022108298621,NORMALIZED_TITLE_PATTERN
TED,"contrato acuerdo marco de suministro contr # #",28,3,1,20.0,89.28571428571429,94.3687920538289,71.73181672540852,92.4383210509452,45.21787888497277,75.47260493431591,NORMALIZED_TITLE_PATTERN
TED,aquisicao de equipamento informatico,28,4,2,20.0,46.42857142857143,94.3687920538289,80.33482858058315,76.2976610060878,45.21787888497277,75.47100288369111,NORMALIZED_TITLE_PATTERN
Quebec,offres infonuagiques de solutions iaas paas et saas reliees,9,7,1,74.0,11.11111111111111,67.00576738224927,91.72540852290932,27.69144504966357,97.34059596283242,75.41172701057353,NORMALIZED_TITLE_PATTERN
TED,furnizare gaze naturale,28,12,2,20.0,21.428571428571427,94.3687920538289,96.49150913168856,45.50624799743672,45.21787888497277,75.39138096763857,NORMALIZED_TITLE_PATTERN
TED,furnizare echipamente medicale,38,9,2,20.0,21.052631578947366,96.41941685357257,94.46491509131688,45.35405318808075,45.21787888497277,75.37423902595322,NORMALIZED_TITLE_PATTERN
TenderNed,das ict laptops,17,17,1,20.0,29.411764705882355,88.08074335148991,97.90131368151233,54.02915732137136,45.21787888497277,75.29157321371355,NORMALIZED_TITLE_PATTERN
TED,elektroenergijas iegade,60,13,2,20.0,20.0,98.0775392502403,96.94809355975649,36.895225889138096,45.21787888497277,75.26321691765459,NORMALIZED_TITLE_PATTERN
TenderNed,multifunctionals,21,17,1,20.0,23.809523809523807,91.49311118231336,97.90131368151233,47.37263697532842,45.21787888497277,75.25024030759371,NORMALIZED_TITLE_PATTERN
Quebec,etude geotechnique et caracterisation environnementale des sols,9,7,1,70.0,11.11111111111111,67.00576738224927,91.72540852290932,27.69144504966357,96.66773470041653,75.25024030759371,NORMALIZED_TITLE_PATTERN
TED,partikas produktu piegade,42,8,2,20.0,21.428571428571427,96.8760012816405,93.26337712271707,45.50624799743672,45.21787888497277,75.1751041332906,NORMALIZED_TITLE_PATTERN
TED,"produse petroliere pentru anul #",15,5,2,20.0,60.0,85.42133931432232,84.9887856456264,82.28132008971484,45.21787888497277,75.14033963473246,NORMALIZED_TITLE_PATTERN
TenderNed,ingenieursdiensten,21,15,1,20.0,23.809523809523807,91.49311118231336,97.4927907721884,47.37263697532842,45.21787888497277,75.12768343479652,NORMALIZED_TITLE_PATTERN
TED,dostawa sprzetu medycznego,105,17,2,20.0,16.19047619047619,99.07081063761615,97.90131368151233,32.20922781159884,45.21787888497277,75.09740467798781,NORMALIZED_TITLE_PATTERN
TenderNed,consulent jeugd,10,3,1,70.0,30.0,72.31656520346043,71.73181672540852,54.229413649471326,96.66773470041653,75.09147709067607,NORMALIZED_TITLE_PATTERN
TED,medicinos iranga,32,5,2,20.0,37.5,95.35405318808074,84.9887856456264,63.280999679589875,45.21787888497277,75.08010253123999,NORMALIZED_TITLE_PATTERN
TED,medical consumables,26,8,4,20.0,26.923076923076923,93.784043575777,93.26337712271707,50.54469721243191,45.21787888497277,75.05366869593078,NORMALIZED_TITLE_PATTERN
TED,procurement of electricity,35,5,4,20.0,34.285714285714285,95.92278115988465,84.9887856456264,62.039410445370066,45.21787888497277,75.05206664530598,NORMALIZED_TITLE_PATTERN
TenderNed,warme dranken voorziening,8,6,1,47.0,25.0,59.61230374879847,89.35437359820571,47.652995834668374,94.50496635693688,74.99567446331304,NORMALIZED_TITLE_PATTERN
TenderNed,interieurbeplanting,12,8,1,20.0,50.0,79.55783402755527,93.26337712271707,76.63409163729574,45.21787888497277,74.96010893944248,NORMALIZED_TITLE_PATTERN
TED,prestacao de servicos de seguros,25,4,2,20.0,44.0,93.34347965395706,80.33482858058315,75.008010253124,45.21787888497277,74.95706504325537,NORMALIZED_TITLE_PATTERN
TenderNed,cateringdiensten,10,9,1,20.0,70.0,72.31656520346043,94.46491509131688,87.92053828900993,45.21787888497277,74.95402114706823,NORMALIZED_TITLE_PATTERN
TED,"cse ah # # # po",83,5,2,20.0,32.53012048192771,98.7744312720282,84.9887856456264,55.83146427427107,45.21787888497277,74.91429029157321,NORMALIZED_TITLE_PATTERN
TED,zakup i dostawa lekow,45,6,2,20.0,26.666666666666668,97.10028836911246,89.35437359820571,50.29637936558795,45.21787888497277,74.83611022108299,NORMALIZED_TITLE_PATTERN
TED,dostawa artyku ow spozywczych,40,6,2,20.0,27.500000000000004,96.60365267542454,89.35437359820571,51.2175584748478,45.21787888497277,74.83450817045818,NORMALIZED_TITLE_PATTERN
TED,dostawy produktow farmaceutycznych,31,6,2,20.0,29.03225806451613,95.11374559436078,89.35437359820571,53.941044537007365,45.21787888497277,74.82329381608459,NORMALIZED_TITLE_PATTERN
TED,"acuerdo marco suministro contr # #",105,9,2,20.0,20.0,99.07081063761615,94.46491509131688,36.895225889138096,45.21787888497277,74.81624479333547,NORMALIZED_TITLE_PATTERN
TED,dostawa oleju napedowego,19,6,2,20.0,36.84210526315789,90.13136815123359,89.35437359820571,63.16885613585389,45.21787888497277,74.80503043896186,NORMALIZED_TITLE_PATTERN
TenderNed,afvalverwerking,13,12,1,20.0,38.46153846153847,82.15315603973086,96.49150913168856,64.52258891380967,45.21787888497277,74.76930471002883,NORMALIZED_TITLE_PATTERN
Germany,rahmenvertrag medientechnik,9,7,1,60.0,11.11111111111111,67.00576738224927,91.72540852290932,27.69144504966357,94.65716116629285,74.76770265940402,NORMALIZED_TITLE_PATTERN
TED,flyttjanster,43,6,2,20.0,25.581395348837212,96.92406280038449,89.35437359820571,49.975969240628004,45.21787888497277,74.73197693047099,NORMALIZED_TITLE_PATTERN
TED,udzielenie kredytu d ugoterminowego,38,13,2,20.0,18.421052631578945,96.41941685357257,96.94809355975649,36.62287728292214,45.21787888497277,74.72220442165971,NORMALIZED_TITLE_PATTERN
TED,konkurs ofert na udzielanie swiadczen zdrowotnych,63,3,2,20.0,53.96825396825397,98.21371355334828,71.73181672540852,80.47901313681513,45.21787888497277,74.71259211791092,NORMALIZED_TITLE_PATTERN
Quebec,renouvellement des licences adobe,9,6,1,74.0,11.11111111111111,67.00576738224927,89.35437359820571,27.69144504966357,97.34059596283242,74.70041653316244,NORMALIZED_TITLE_PATTERN
TED,zakup energii elektrycznej,24,9,2,20.0,25.0,92.91092598526114,94.46491509131688,47.652995834668374,45.21787888497277,74.6895225889138,NORMALIZED_TITLE_PATTERN
TenderNed,das ict touchscreens,11,11,1,20.0,45.45454545454545,76.2976610060878,96.04293495674463,75.78500480615187,45.21787888497277,74.68007049022748,NORMALIZED_TITLE_PATTERN
TenderNed,servers storage,7,4,1,60.0,57.14285714285714,49.43127202819609,80.33482858058315,81.17590515860302,94.65716116629285,74.63569368792054,NORMALIZED_TITLE_PATTERN
TenderNed,europese aanbesteding multifunctionals,19,19,1,20.0,21.052631578947366,90.13136815123359,98.22973405959628,45.35405318808075,45.21787888497277,74.61727010573534,NORMALIZED_TITLE_PATTERN
TED,"# # cpv # #",35,14,2,20.0,17.142857142857142,95.92278115988465,97.26850368471644,36.01409804549824,45.21787888497277,74.5719320730535,NORMALIZED_TITLE_PATTERN
TED,presentkort,16,7,2,20.0,37.5,86.89522588913809,91.72540852290932,63.280999679589875,45.21787888497277,74.56344120474206,NORMALIZED_TITLE_PATTERN
TED,medicamente,40,11,2,20.0,20.0,96.60365267542454,96.04293495674463,36.895225889138096,45.21787888497277,74.5495033643063,NORMALIZED_TITLE_PATTERN
TED,vintervaghallning,49,10,2,20.0,18.367346938775512,97.43671900032041,95.34604293495674,36.598846523550144,45.21787888497277,74.54293495674463,NORMALIZED_TITLE_PATTERN
TenderNed,beveiligingsdiensten,36,28,1,20.0,16.666666666666664,96.09900672861262,98.98269785325216,32.22524831784684,45.21787888497277,74.5328420378084,NORMALIZED_TITLE_PATTERN
TED,"# # ii # #",17,10,4,20.0,29.411764705882355,88.08074335148991,95.34604293495674,54.02915732137136,45.21787888497277,74.52499198974688,NORMALIZED_TITLE_PATTERN
TED,"servicii de exploatare forestiera # # d s arges",40,2,2,74.0,25.0,96.60365267542454,48.470041653316244,47.652995834668374,97.34059596283242,74.50833066324896,NORMALIZED_TITLE_PATTERN
TED,lonesystem,20,2,2,60.0,35.0,90.78820890740147,48.470041653316244,62.15956424223006,94.65716116629285,74.4407241268824,NORMALIZED_TITLE_PATTERN
TED,medicines,26,5,2,20.0,34.61538461538461,93.784043575777,84.9887856456264,62.08747196411407,45.21787888497277,74.41813521307273,NORMALIZED_TITLE_PATTERN
TenderNed,europese openbare aanbesteding multifunctionals,6,6,1,74.0,100.0,31.151874399231016,89.35437359820571,92.99102851650112,97.34059596283242,74.39218199295098,NORMALIZED_TITLE_PATTERN
TenderNed,inhuur uitzendkrachten,15,12,1,20.0,33.33333333333333,85.42133931432232,96.49150913168856,55.91156680551106,45.21787888497277,74.37199615507849,NORMALIZED_TITLE_PATTERN
TED,"suministro contr # #",148,17,2,20.0,9.45945945945946,99.4072412688241,97.90131368151233,27.026594040371677,45.21787888497277,74.36911246395385,NORMALIZED_TITLE_PATTERN
TED,"wykonywanie us ug z zakresu gospodarki lesnej na terenie nadlesnictwa jozefow w roku #",21,3,2,20.0,80.95238095238095,91.49311118231336,71.73181672540852,90.87632169176545,45.21787888497277,74.3599807753925,NORMALIZED_TITLE_PATTERN
TED,dostawa srodkow dezynfekcyjnych,40,10,2,20.0,20.0,96.60365267542454,95.34604293495674,36.895225889138096,45.21787888497277,74.34043575776994,NORMALIZED_TITLE_PATTERN
TED,dodavka elektrickej energie,54,13,2,20.0,14.814814814814813,97.70906760653637,96.94809355975649,31.800704902274912,45.21787888497277,74.3375520666453,NORMALIZED_TITLE_PATTERN
TenderNed,brandverzekering,18,16,1,20.0,22.22222222222222,89.19416853572572,97.72508811278436,45.85869913489266,45.21787888497277,74.26545978852931,NORMALIZED_TITLE_PATTERN
TED,"cpv # # cpv # #",17,9,2,20.0,29.411764705882355,88.08074335148991,94.46491509131688,54.02915732137136,45.21787888497277,74.26065363665492,NORMALIZED_TITLE_PATTERN
TED,acord cadru furnizare materiale sanitare,40,5,2,20.0,32.5,96.60365267542454,84.9887856456264,55.807433514899074,45.21787888497277,74.2592117910926,NORMALIZED_TITLE_PATTERN
TED,servicio de limpieza,19,4,2,20.0,47.368421052631575,90.13136815123359,80.33482858058315,76.48189682793976,45.21787888497277,74.22925344440884,NORMALIZED_TITLE_PATTERN
TED,servicii de curatenie,22,4,3,20.0,40.909090909090914,92.10990067286127,80.33482858058315,72.67702659404037,45.21787888497277,74.21403396347324,NORMALIZED_TITLE_PATTERN
TED,aquisicao de apolices de seguros,22,4,2,20.0,40.909090909090914,92.10990067286127,80.33482858058315,72.67702659404037,45.21787888497277,74.21403396347324,NORMALIZED_TITLE_PATTERN
TED,prehrambeni proizvodi,28,6,3,20.0,28.57142857142857,94.3687920538289,89.35437359820571,51.481896827939764,45.21787888497277,74.2063441204742,NORMALIZED_TITLE_PATTERN
TED,dostawa produktow ropopochodnych,23,6,2,20.0,30.434782608695656,92.51041332906121,89.35437359820571,54.926305671259215,45.21787888497277,74.19993591797501,NORMALIZED_TITLE_PATTERN
TED,elelmiszer alapanyagok beszerzese,15,5,2,20.0,46.666666666666664,85.42133931432232,84.9887856456264,76.31368151233579,45.21787888497277,74.18551746235181,NORMALIZED_TITLE_PATTERN
TED,"# schlosselgasse #",9,9,1,20.0,100.0,67.00576738224927,94.46491509131688,92.99102851650112,45.21787888497277,74.17206023710348,NORMALIZED_TITLE_PATTERN
TED,nabava elektricne energije,23,7,2,20.0,26.08695652173913,92.51041332906121,91.72540852290932,50.05607177186799,45.21787888497277,74.1320089714835,NORMALIZED_TITLE_PATTERN
TED,elektroenergijas piegade,40,6,2,20.0,22.5,96.60365267542454,89.35437359820571,46.755847484780524,45.21787888497277,74.12063441204742,NORMALIZED_TITLE_PATTERN
TED,dostawa endoprotez,21,5,2,20.0,38.095238095238095,91.49311118231336,84.9887856456264,64.44248638256968,45.21787888497277,74.10765780198653,NORMALIZED_TITLE_PATTERN
Quebec,"acquisition de donnees d inventaire numerique de certains actifs dans l emprise municipale pour les annees # # et #",10,10,1,82.0,0.0,72.31656520346043,95.34604293495674,0.0,99.14290291573214,74.09307914130086,NORMALIZED_TITLE_PATTERN
TenderNed,belastingapplicatie,6,6,1,74.0,83.33333333333334,31.151874399231016,89.35437359820571,90.95642422300546,97.34059596283242,74.06664530599167,NORMALIZED_TITLE_PATTERN
TenderNed,cateringdienstverlening,15,10,1,20.0,33.33333333333333,85.42133931432232,95.34604293495674,55.91156680551106,45.21787888497277,74.02835629605896,NORMALIZED_TITLE_PATTERN
TED,nabava goriva,22,5,2,20.0,36.36363636363637,92.10990067286127,84.9887856456264,62.73630246715797,45.21787888497277,74.01970522268503,NORMALIZED_TITLE_PATTERN
TED,dostawa sprzetu i aparatury medycznej,35,5,2,20.0,31.428571428571427,95.92278115988465,84.9887856456264,55.50304389618712,45.21787888497277,74.00624799743672,NORMALIZED_TITLE_PATTERN
TED,"dostawa lekow #",83,5,2,20.0,25.301204819277107,98.7744312720282,84.9887856456264,49.89586670938802,45.21787888497277,73.96459468119193,NORMALIZED_TITLE_PATTERN
TED,livsmedel grossist,22,8,2,20.0,22.727272727272727,92.10990067286127,93.26337712271707,46.79589875040051,45.21787888497277,73.95161807113105,NORMALIZED_TITLE_PATTERN
TED,"servicio contr # #",41,12,2,20.0,14.634146341463413,96.74783723165652,96.49150913168856,31.776674142902916,45.21787888497277,73.90836270426145,NORMALIZED_TITLE_PATTERN
