Discovery_Type,Label,Warehouse_Source,Volume,Unique_Buyers,Countries,Recent_12m_Share_Pct,Lean_Fit,Open_World_Score
CATEGORY_COHORT,Other :: Technical services,United Kingdom,17,12,1,5.88235294117647,15.0,25.496666666666666
CATEGORY_COHORT,Other :: *Lifting equipment and accessories,Canada federal,14,2,1,42.857142857142854,15.0,25.43166666666667
CATEGORY_COHORT,Other :: Network infrastructure.,Ireland,28,8,1,0.0,15.0,25.425
CATEGORY_COHORT,Other :: *Roofing service,Canada federal,18,4,1,22.22222222222222,15.0,25.385
CATEGORY_COHORT,Other :: Miscellaneous business-related services,United Kingdom,14,12,1,14.285714285714285,15.0,25.323333333333334
CATEGORY_COHORT,Other :: Sports goods and equipment,United Kingdom,14,12,1,14.285714285714285,15.0,25.323333333333334
CATEGORY_COHORT,Other :: Outdoor sports equipment.,Ireland,12,9,1,33.33333333333333,15.0,25.321666666666665
CATEGORY_COHORT,Other :: Designs.,Ireland,15,11,1,13.333333333333334,15.0,25.27
CATEGORY_COHORT,Other :: *Software maintenance and support,Canada federal,15,6,1,26.666666666666668,15.0,25.223333333333333
CATEGORY_COHORT,Other :: *Information technology consultation services *Information technology IT management services *Information Technology Service Delivery,Canada federal,10,10,1,50.0,15.0,25.223333333333333
CATEGORY_COHORT,Other :: *Marine fuel,Canada federal,17,1,1,29.411764705882355,15.0,25.205
CATEGORY_COHORT,"Other :: Mining, basic metals and related products.",Ireland,12,11,1,25.0,15.0,25.19333333333333
CATEGORY_COHORT,Other :: Decontamination equipment,United Kingdom,12,11,1,25.0,15.0,25.19333333333333
CATEGORY_COHORT,Other :: Site preparation and clearance work.,Ireland,12,11,1,25.0,15.0,25.19333333333333
CATEGORY_COHORT,Other :: Mowers.,Ireland,13,10,1,23.076923076923077,15.0,25.098333333333333
CATEGORY_COHORT,Other :: Postal services,United Kingdom,13,10,1,23.076923076923077,15.0,25.098333333333333
CATEGORY_COHORT,Other :: Environmental monitoring other than for construction,United Kingdom,13,10,1,23.076923076923077,15.0,25.098333333333333
CATEGORY_COHORT,Other :: *All terrain vehicles tracked or wheeled,Canada federal,13,3,1,46.15384615384615,15.0,24.97
CATEGORY_COHORT,Other :: Motor vehicles for the transport of fewer than 10 persons.,Ireland,11,7,1,54.54545454545454,15.0,24.823333333333334
CATEGORY_COHORT,Other :: Maintenance services of public-lighting installations and traffic lights,United Kingdom,15,13,1,6.666666666666667,15.0,24.663333333333334
CATEGORY_COHORT,Other :: Repair and maintenance services of catering equipment,United Kingdom,15,13,1,6.666666666666667,15.0,24.663333333333334
CATEGORY_COHORT,Other :: Agricultural services,United Kingdom,16,10,1,12.5,15.0,24.586666666666666
CATEGORY_COHORT,Other :: Cleaning and polishing products,United Kingdom,16,12,1,6.25,15.0,24.455000000000005
CATEGORY_COHORT,Other :: Piling.,Ireland,11,9,1,36.36363636363637,15.0,24.391666666666666
CATEGORY_COHORT,Other :: *Electrical wire,Canada federal,12,4,1,58.333333333333336,15.0,24.28833333333333
CATEGORY_COHORT,Other :: Supply services of medical personnel,United Kingdom,11,11,1,27.27272727272727,15.0,24.23333333333333
CATEGORY_COHORT,Other :: Traffic-signal maintenance services,United Kingdom,11,11,1,27.27272727272727,15.0,24.23333333333333
CATEGORY_COHORT,Other :: *Landscaping services,Canada federal,18,6,1,16.666666666666664,15.0,24.188333333333333
CATEGORY_COHORT,Other :: *Application programming services,Canada federal,12,8,1,33.33333333333333,15.0,24.173333333333336
CATEGORY_COHORT,Other :: Medical insurance services,United Kingdom,28,4,1,7.142857142857142,15.0,24.145
CATEGORY_COHORT,Other :: *Components for information technology or broadcasting or telecommunications,Canada federal,11,7,1,45.45454545454545,15.0,23.983333333333338
CATEGORY_COHORT,Other :: Network equipment.,Ireland,14,11,1,14.285714285714285,15.0,23.98
CATEGORY_COHORT,Other :: Auction services,United Kingdom,16,13,1,0.0,15.0,23.855
CATEGORY_COHORT,Other :: Instruments for checking physical characteristics,United Kingdom,15,10,1,13.333333333333334,15.0,23.775000000000002
CATEGORY_COHORT,Other :: Taxi services.,Ireland,12,10,1,25.0,15.0,23.698333333333334
CATEGORY_COHORT,Other :: Gases,United Kingdom,12,10,1,25.0,15.0,23.698333333333334
CATEGORY_COHORT,Other :: Postal and telecommunications services.,Ireland,12,5,1,41.66666666666667,15.0,23.535
CATEGORY_COHORT,Other :: *Restaurants and catering,Canada federal,13,3,1,38.46153846153847,15.0,23.514999999999997
CATEGORY_COHORT,Other :: *Fire protection system and equipment maintenance or repair service,Canada federal,11,5,1,72.72727272727273,15.0,23.505
CATEGORY_COHORT,Other :: Railway equipment.,Ireland,13,1,1,46.15384615384615,15.0,23.474999999999998
CATEGORY_COHORT,Other :: Medical consumables.,Ireland,16,6,1,18.75,15.0,23.335000000000004
CATEGORY_COHORT,Other :: Buses and coaches,United Kingdom,14,8,1,21.428571428571427,15.0,23.289999999999996
CATEGORY_COHORT,Other :: Cultural event organisation services.,Ireland,10,8,1,60.0,15.0,23.25333333333333
CATEGORY_COHORT,Other :: Portable computers,United Kingdom,10,8,1,60.0,15.0,23.25333333333333
CATEGORY_COHORT,Other :: Miscellaneous medical devices and products.,Ireland,11,8,1,36.36363636363637,15.0,23.243333333333336
CATEGORY_COHORT,Other :: Environmental management,United Kingdom,14,13,1,7.142857142857142,15.0,23.16333333333333
CATEGORY_COHORT,Other :: *Metal milling machines,Canada federal,12,3,1,50.0,15.0,23.06
CATEGORY_COHORT,Other :: Heavy-duty motor vehicles,United Kingdom,13,11,1,15.384615384615385,15.0,22.933333333333334
CATEGORY_COHORT,Other :: Public security services.,Ireland,24,6,1,4.166666666666666,15.0,22.93166666666667
CATEGORY_COHORT,"Other :: *Trailer, travel or caravan",Canada federal,14,4,1,28.57142857142857,15.0,22.849999999999998
CATEGORY_COHORT,Other :: Telecommunications equipment and supplies,United Kingdom,11,10,1,27.27272727272727,15.0,22.738333333333333
CATEGORY_COHORT,Other :: International payment transfer services,United Kingdom,11,10,1,27.27272727272727,15.0,22.738333333333333
CATEGORY_COHORT,Other :: *Plumbing construction services,Canada federal,12,4,1,41.66666666666667,15.0,22.668333333333333
CATEGORY_COHORT,Other :: *Radar and sonar systems and components,Canada federal,12,4,1,41.66666666666667,15.0,22.668333333333333
CATEGORY_COHORT,Other :: Ground investigation services.,Ireland,10,8,1,50.0,15.0,22.623333333333335
CATEGORY_COHORT,Other :: Military research and technology,United Kingdom,23,1,1,13.043478260869565,15.0,22.565
CATEGORY_COHORT,Other :: Lighting equipment and electric lamps,United Kingdom,15,13,1,0.0,15.0,22.548333333333336
CATEGORY_COHORT,Other :: Agricultural machinery,United Kingdom,12,12,1,16.666666666666664,15.0,22.546666666666667
CATEGORY_COHORT,Other :: Advertising services.,Ireland,12,12,1,16.666666666666664,15.0,22.546666666666667
CATEGORY_COHORT,"Other :: Windows, doors and related items",United Kingdom,12,12,1,16.666666666666664,15.0,22.546666666666667
CATEGORY_COHORT,Other :: Supporting and auxiliary transport services; travel agencies services,United Kingdom,12,12,1,16.666666666666664,15.0,22.546666666666667
CATEGORY_COHORT,Other :: *Lockers,Canada federal,16,5,1,18.75,15.0,22.533333333333335
CATEGORY_COHORT,Other :: *Commercial and industrial furniture,Canada federal,18,4,1,16.666666666666664,15.0,22.52
CATEGORY_COHORT,Other :: *Project administration or planning,Canada federal,10,7,1,60.0,15.0,22.34333333333333
CATEGORY_COHORT,Other :: Burglar and fire alarms.,Ireland,10,9,1,40.0,15.0,22.301666666666666
CATEGORY_COHORT,Other :: *Personal safety and protection,Canada federal,12,6,1,33.33333333333333,15.0,22.266666666666666
CATEGORY_COHORT,Other :: Inspection of ventilation system,United Kingdom,12,9,1,25.0,15.0,22.246666666666666
CATEGORY_COHORT,Other :: Calibration services,United Kingdom,12,9,1,25.0,15.0,22.246666666666666
CATEGORY_COHORT,Other :: Hospital dialysis services,United Kingdom,12,9,1,25.0,15.0,22.246666666666666
CATEGORY_COHORT,Other :: Health and safety consultancy services.,Ireland,12,9,1,25.0,15.0,22.246666666666666
CATEGORY_COHORT,Other :: *Rescue equipment and accessories,Canada federal,17,4,1,17.647058823529413,15.0,22.093333333333334
CATEGORY_COHORT,Other :: *Snowmobiles or snow scooter,Canada federal,12,3,1,41.66666666666667,15.0,22.04
CATEGORY_COHORT,Other :: *Electrical engineering services,Canada federal,12,3,1,41.66666666666667,15.0,22.04
CATEGORY_COHORT,Other :: Surveying services.,Ireland,17,7,1,11.76470588235294,15.0,21.99833333333333
CATEGORY_COHORT,"Other :: Construction work for highways, roads.",Ireland,17,7,1,11.76470588235294,15.0,21.99833333333333
CATEGORY_COHORT,Other :: Site-development work.,Ireland,16,8,1,12.5,15.0,21.986666666666668
CATEGORY_COHORT,Other :: Office furniture.,Ireland,15,11,1,6.666666666666667,15.0,21.955
CATEGORY_COHORT,Other :: Sewage services,United Kingdom,13,13,1,7.6923076923076925,15.0,21.906666666666666
CATEGORY_COHORT,Other :: Building alteration work,United Kingdom,13,13,1,7.6923076923076925,15.0,21.906666666666666
CATEGORY_COHORT,Other :: *Electric vehicle charging systems,Canada federal,14,12,1,7.142857142857142,15.0,21.798333333333336
CATEGORY_COHORT,"Other :: Repair, maintenance and associated services related to roads and other equipment",United Kingdom,14,12,1,7.142857142857142,15.0,21.798333333333336
CATEGORY_COHORT,Other :: Refuse transport services,United Kingdom,14,12,1,7.142857142857142,15.0,21.798333333333336
CATEGORY_COHORT,Other :: Administrative social services,United Kingdom,14,12,1,7.142857142857142,15.0,21.798333333333336
CATEGORY_COHORT,Other :: *General building construction,Canada federal,10,7,1,50.0,15.0,21.713333333333335
CATEGORY_COHORT,Other :: Electrical equipment and apparatus,United Kingdom,16,10,1,6.25,15.0,21.616666666666667
CATEGORY_COHORT,Other :: Spectrometers,United Kingdom,16,10,1,6.25,15.0,21.616666666666667
CATEGORY_COHORT,Other :: *Radio frequency data communication equipment,Canada federal,11,3,1,54.54545454545454,15.0,21.529999999999998
CATEGORY_COHORT,Other :: *Specialized and recreational vehicles,Canada federal,11,2,1,81.81818181818183,15.0,21.514999999999997
CATEGORY_COHORT,Other :: *Transport services,Canada federal,12,5,1,33.33333333333333,15.0,21.465
CATEGORY_COHORT,Other :: Forklift trucks,United Kingdom,13,10,1,15.384615384615385,15.0,21.438333333333336
CATEGORY_COHORT,Other :: Market and economic research; polling and statistics.,Ireland,13,10,1,15.384615384615385,15.0,21.438333333333336
CATEGORY_COHORT,Other :: Repair and maintenance services of military vehicles,United Kingdom,15,1,1,26.666666666666668,15.0,21.431666666666665
CATEGORY_COHORT,Other :: Surface work for roads.,Ireland,11,6,1,36.36363636363637,15.0,21.336666666666666
CATEGORY_COHORT,Other :: Fitness equipments,United Kingdom,10,10,1,30.0,15.0,21.293333333333333
CATEGORY_COHORT,Other :: Repair and maintenance services of building installations.,Ireland,11,9,1,27.27272727272727,15.0,21.286666666666665
CATEGORY_COHORT,Other :: Library books,United Kingdom,11,9,1,27.27272727272727,15.0,21.286666666666665
CATEGORY_COHORT,Other :: Data-processing machines (hardware).,Ireland,12,11,1,16.666666666666664,15.0,21.203333333333333
CATEGORY_COHORT,Other :: Records management,United Kingdom,12,11,1,16.666666666666664,15.0,21.203333333333333
CATEGORY_COHORT,Other :: Vehicle-fleet management services.,Ireland,12,11,1,16.666666666666664,15.0,21.203333333333333
CATEGORY_COHORT,Other :: Mechanical engineering services,United Kingdom,12,11,1,16.666666666666664,15.0,21.203333333333333
CATEGORY_COHORT,"Other :: Office machinery, equipment and supplies except computers, printers and furniture.",Ireland,12,11,1,16.666666666666664,15.0,21.203333333333333
CATEGORY_COHORT,Other :: Educational equipment.,Ireland,10,8,1,40.0,15.0,21.153333333333332
CATEGORY_COHORT,Other :: Pension fund administration services,United Kingdom,10,8,1,40.0,15.0,21.153333333333332
CATEGORY_COHORT,Other :: Breakdown and recovery services for cars,United Kingdom,10,8,1,40.0,15.0,21.153333333333332
CATEGORY_COHORT,Other :: Weed-clearance services.,Ireland,12,8,1,25.0,15.0,21.098333333333333
CATEGORY_COHORT,Other :: Construction work for water and sewage pipelines.,Ireland,16,7,1,12.5,15.0,21.076666666666668
CATEGORY_COHORT,Other :: Job search services,United Kingdom,14,9,1,14.285714285714285,15.0,21.033333333333328
CATEGORY_COHORT,Other :: *Automotive and light truck maintenance and repair,Canada federal,19,4,1,10.526315789473683,15.0,20.924999999999997
CATEGORY_COHORT,Other :: Administrative educational services,United Kingdom,17,10,1,0.0,15.0,20.798333333333336
CATEGORY_COHORT,Other :: *Miscellaneous Electric Power and Distribution Equipment,Canada federal,14,1,1,28.57142857142857,15.0,20.726666666666667
CATEGORY_COHORT,Other :: Timber harvesting services,United Kingdom,15,4,1,20.0,15.0,20.615
CATEGORY_COHORT,Other :: *Light and wave generating and measuring equipment,Canada federal,13,6,1,23.076923076923077,15.0,20.591666666666665
CATEGORY_COHORT,Other :: Laboratory reagents.,Ireland,13,6,1,23.076923076923077,15.0,20.591666666666665
CATEGORY_COHORT,Other :: *Furniture and Furnishings,Canada federal,12,1,1,41.66666666666667,15.0,20.544999999999998
CATEGORY_COHORT,Other :: Detection and analysis apparatus,United Kingdom,13,12,1,7.6923076923076925,15.0,20.541666666666668
CATEGORY_COHORT,Other :: Bathrooms construction work,United Kingdom,13,12,1,7.6923076923076925,15.0,20.541666666666668
CATEGORY_COHORT,Other :: Insurance brokerage services,United Kingdom,15,10,1,6.666666666666667,15.0,20.46
CATEGORY_COHORT,Other :: Repair and maintenance services of military electronic systems,United Kingdom,26,3,1,0.0,15.0,20.315
CATEGORY_COHORT,Other :: Waste-tip management services,United Kingdom,11,11,1,18.181818181818183,15.0,20.243333333333332
CATEGORY_COHORT,Other :: Electric vehicles.,Ireland,11,11,1,18.181818181818183,15.0,20.243333333333332
CATEGORY_COHORT,Other :: Ground investigation work,United Kingdom,11,11,1,18.181818181818183,15.0,20.243333333333332
CATEGORY_COHORT,Other :: Lift and escalator installation work,United Kingdom,11,11,1,18.181818181818183,15.0,20.243333333333332
CATEGORY_COHORT,Other :: Catering services for other enterprises or other institutions,United Kingdom,11,11,1,18.181818181818183,15.0,20.243333333333332
CATEGORY_COHORT,Other :: Road construction works,United Kingdom,10,7,1,40.0,15.0,20.243333333333332
CATEGORY_COHORT,Other :: Passenger cars.,Ireland,10,7,1,40.0,15.0,20.243333333333332
CATEGORY_COHORT,Other :: Road-maintenance vehicles.,Ireland,12,7,1,25.0,15.0,20.188333333333336
CATEGORY_COHORT,Other :: *Commercial marine craft *Salvage ships *Icebreaker *Rescue ships or boats *Water transport vessel maintenance and repair services,Canada federal,11,1,1,54.54545454545454,15.0,20.034999999999997
CATEGORY_COHORT,Other :: Building surveying services.,Ireland,13,9,1,15.384615384615385,15.0,19.986666666666668
CATEGORY_COHORT,Other :: Ultrasound scanners,United Kingdom,10,4,1,80.0,15.0,19.948333333333327
CATEGORY_COHORT,Other :: Installation of doors,United Kingdom,10,9,1,30.0,15.0,19.841666666666665
CATEGORY_COHORT,Other :: District heating,United Kingdom,10,9,1,30.0,15.0,19.841666666666665
CATEGORY_COHORT,Other :: Snow-clearing services,United Kingdom,15,11,1,0.0,15.0,19.84
CATEGORY_COHORT,Other :: *Pest control,Canada federal,13,5,1,23.076923076923077,15.0,19.790000000000003
CATEGORY_COHORT,Other :: Repair and maintenance services of electrical and mechanical building installations.,Ireland,12,10,1,16.666666666666664,15.0,19.708333333333332
CATEGORY_COHORT,Other :: Vehicle-fleet-support services,United Kingdom,12,10,1,16.666666666666664,15.0,19.708333333333332
CATEGORY_COHORT,Other :: Installation services of electrical and mechanical equipment.,Ireland,12,10,1,16.666666666666664,15.0,19.708333333333332
CATEGORY_COHORT,Other :: *Medical science and research,Canada federal,10,4,1,60.0,15.0,19.67833333333333
CATEGORY_COHORT,Other :: Letting services of short-stay furnished accommodation,United Kingdom,14,12,1,0.0,15.0,19.503333333333334
CATEGORY_COHORT,"Other :: Construction work for pipelines, communication and power lines, for highways, roads, airfields and railways; flatwork",United Kingdom,14,12,1,0.0,15.0,19.503333333333334
CATEGORY_COHORT,"Other :: Public security, law and order services",United Kingdom,14,12,1,0.0,15.0,19.503333333333334
CATEGORY_COHORT,Other :: Catering equipment.,Ireland,14,12,1,0.0,15.0,19.503333333333334
CATEGORY_COHORT,Other :: Construction management services,United Kingdom,14,12,1,0.0,15.0,19.503333333333334
CATEGORY_COHORT,Other :: Refurbishment work.,Ireland,13,13,1,0.0,15.0,19.401666666666667
CATEGORY_COHORT,Other :: *Paper shredding machines or accessories,Canada federal,10,6,1,40.0,15.0,19.246666666666666
CATEGORY_COHORT,Other :: *Education and Training Services,Canada federal,11,1,1,45.45454545454545,15.0,19.195
CATEGORY_COHORT,Other :: Advertising material.,Ireland,12,6,1,25.0,15.0,19.191666666666666
CATEGORY_COHORT,Other :: Surveillance services,United Kingdom,12,6,1,25.0,15.0,19.191666666666666
